Latitude,Longitude
40.722389,-73.991959
40.623726,-74.021767
40.828217,-73.94722
40.76696,-73.9702
40.763687,-73.868645
40.705769,-74.014
40.717949,-73.991844
40.875137,-73.873795
40.66143,-73.897758
40.684498,-74.003998
40.599148,-74.003517
40.864204,-73.928284
40.886227,-73.906075
40.608799,-73.987198
40.684944,-73.938652
40.659313,-73.767448
40.759876,-73.973221
40.800541,-73.966621
40.709946,-73.963158
40.737389,-73.989937
40.804066,-73.964912
40.623894,-74.003326
40.680866,-73.881195
40.750107,-73.887947
40.766972,-73.970291
40.836536,-73.938972
40.675087,-73.975311
40.579384,-73.967178
40.686398,-73.937645
40.754604,-73.906708
40.862232,-73.891762
40.642921,-73.990364
40.807705,-73.943741
40.763191,-73.994476
40.819614,-73.893791
40.685287,-73.960182
40.610855,-73.93438
40.681385,-73.958138
40.65316,-73.946152
40.665524,-73.932434
40.691135,-73.830818
40.786125,-73.951057
40.717175,-73.992287
40.715717,-74.008614
40.863773,-73.901779
40.691174,-73.830719
40.747227,-73.991997
40.701763,-73.962349
40.765938,-73.726028
40.716103,-73.984474
40.824928,-73.952042
40.709843,-73.964668
40.795979,-73.935783
40.852905,-73.929604
40.825287,-73.943466
40.676594,-74.014938
40.718601,-73.838615
40.718601,-73.838615
40.750107,-73.887947
40.872726,-73.887947
40.650032,-73.949875
40.687866,-73.819359
40.832146,-73.886391
40.708591,-73.952309
40.693672,-73.998795
40.723225,-73.904922
40.832272,-73.886314
40.832394,-73.886246
40.858749,-73.866844
40.633369,-73.950455
40.641655,-73.897835
40.623894,-74.003326
40.713367,-74.008629
40.76696,-73.9702
40.693508,-74.000153
40.836491,-73.891235
40.853951,-73.885262
40.853836,-73.884872
40.886917,-73.858322
40.846359,-73.914711
40.869637,-73.917488
40.848408,-73.885902
40.665092,-73.915131
40.726929,-74.006943
40.881702,-73.896812
40.577477,-73.960915
40.813019,-73.946083
40.871967,-73.865456
40.722263,-73.94709
40.805508,-73.951355
40.674763,-73.93306
40.851398,-73.865616
40.869438,-73.892876
40.646114,-74.016853
40.830833,-73.872185
40.648914,-73.968987
40.747608,-73.74958
40.746143,-73.975716
40.776882,-73.907417
40.890152,-73.857941
40.865231,-73.889732
40.662086,-73.981636
40.82415,-73.894684
40.78133,-73.816711
40.741314,-73.993607
40.713421,-74.007484
40.756203,-73.986542
40.727177,-73.908104
40.76696,-73.9702
40.824993,-73.952438
40.852627,-73.934853
40.676983,-73.891418
40.636703,-73.906158
40.662983,-73.888817
40.679329,-73.821053
40.79763,-73.948166
40.644108,-74.004578
40.746143,-73.975716
40.677086,-73.980576
40.630451,-74.002304
40.808235,-73.853951
40.681919,-73.924706
40.786125,-73.951057
40.761501,-73.98951
40.67049,-73.948814
40.697071,-73.967957
40.6726,-73.982361
40.757637,-73.967857
40.808414,-73.939598
40.735924,-74.001923
40.838276,-73.945778
40.846027,-73.848366
40.640591,-74.080032
40.616268,-73.973793
40.836834,-73.940453
40.854874,-73.899734
40.660847,-74.001579
40.812546,-73.959747
40.808235,-73.853951
40.629627,-74.154694
40.608917,-73.974388
40.630116,-73.989677
40.608196,-73.998482
40.573895,-74.006226
40.640579,-74.117165
40.766346,-73.965668
40.64164,-73.973045
40.741528,-73.990013
40.74651,-73.996811
40.84856,-73.930977
40.85136,-73.923363
40.851116,-73.918556
40.855606,-73.900215
40.691135,-73.830818
40.811199,-73.946251
40.828968,-73.923897
40.697968,-73.780716
40.681381,-73.926018
40.573895,-74.006226
40.69788,-73.949066
40.76696,-73.9702
40.753906,-73.990288
40.735191,-73.995201
40.597237,-74.080658
40.847466,-73.939339
40.692818,-73.905602
40.693138,-73.904739
40.693184,-73.904701
40.65313,-73.958755
40.642296,-74.015808
40.691463,-73.831177
40.833118,-73.944031
40.867878,-73.918556
40.872726,-73.887947
40.767899,-73.926521
40.763161,-73.9944
40.847908,-73.931976
40.757526,-73.970352
40.661121,-73.960518
40.58741,-73.948784
40.695244,-73.972054
40.854538,-73.936699
40.65202,-73.955109
40.72694,-73.972664
40.727837,-73.973175
40.74361,-73.991058
40.6866,-73.935936
40.720001,-73.98864
40.628056,-74.156319
40.812061,-73.95472
40.636703,-73.906158
40.810566,-73.941803
40.751259,-73.988625
40.882641,-73.88427
40.852173,-73.842896
40.605022,-74.007645
40.596249,-73.795227
40.833988,-73.905823
40.784367,-73.952316
40.758343,-73.989769
40.741745,-74.002991
40.813347,-73.929375
40.808235,-73.853951
40.657368,-73.917755
40.639809,-74.075897
40.868515,-73.920921
40.710438,-73.770439
40.635921,-74.025703
40.871723,-73.868576
40.670395,-73.985634
40.662983,-73.945366
40.701767,-73.805023
40.7542,-73.969429
40.6609,-73.887222
40.803448,-73.946579
40.691135,-73.830818
40.877487,-73.884583
40.683872,-73.949989
40.691135,-73.830818
40.747326,-73.982918
40.80722,-73.854477
40.612156,-73.949608
40.746155,-73.904442
40.564529,-74.108177
40.88842,-73.864258
40.759212,-73.938522
40.71257,-73.994148
40.712509,-73.994171
40.718475,-74.00798
40.731415,-73.984276
40.729267,-73.988586
40.726913,-73.995079
40.729141,-73.992867
40.754879,-73.990685
40.786469,-73.949265
40.747696,-73.99115
40.723316,-73.983139
40.805542,-73.967354
40.815964,-73.959831
40.815815,-73.959518
40.739513,-73.984016
40.779751,-73.979706
40.783081,-73.971405
40.786469,-73.949265
40.744144,-73.988441
40.782135,-73.979469
40.766838,-73.955048
40.786575,-73.951965
40.786842,-73.951752
40.836945,-73.946533
40.771198,-73.966728
40.714214,-73.778603
40.704399,-73.801895
40.731979,-73.901169
40.725754,-74.000435
40.738506,-73.992233
40.736183,-73.985786
40.753906,-73.990288
40.735191,-73.995201
40.815071,-73.960381
40.814892,-73.96051
40.787262,-73.955879
40.766502,-73.968071
40.7822,-73.959335
40.830772,-73.866806
40.833839,-73.861328
40.575951,-73.981674
40.71191,-73.817146
40.741703,-73.902992
40.684868,-73.785217
40.684566,-73.784714
40.724705,-74.00808
40.721504,-73.980568
40.754494,-73.994339
40.722435,-74.002281
40.695496,-73.93158
40.709412,-73.828903
40.703453,-73.779984
40.810211,-73.942802
40.73732,-73.996109
40.723045,-73.998428
40.740265,-73.979584
40.734921,-73.98455
40.870869,-73.89904
40.705372,-73.980164
40.713398,-73.856987
40.751316,-73.82177
40.750946,-74.005074
40.624466,-73.978043
40.688778,-73.949562
40.695675,-73.993698
40.733627,-73.986473
40.7822,-73.959335
40.885403,-73.858841
40.84988,-73.909988
40.816517,-73.899925
40.73325,-73.958664
40.638855,-74.08802
40.625336,-74.149094
40.818474,-73.94191
40.754372,-73.966774
40.861771,-73.903297
40.818584,-73.814941
40.681583,-73.821541
40.734226,-73.982063
40.697552,-73.917969
40.641598,-73.960907
40.630318,-73.927422
40.856777,-73.894478
40.750568,-73.970482
40.724567,-74.009529
40.860836,-73.908249
40.678585,-73.999763
40.58939,-74.094879
40.815052,-73.902786
40.744186,-73.994339
40.844826,-73.884613
40.601166,-73.994232
40.757565,-73.969955
40.835823,-73.938332
40.820534,-73.948235
40.718533,-74.001854
40.75388,-73.972839
40.754372,-73.966774
40.600658,-73.994576
40.608402,-74.080978
40.749359,-73.969978
40.721504,-73.980568
40.744324,-73.95208
40.763607,-73.832115
40.820534,-73.948235
40.607323,-73.988686
40.777996,-73.847725
40.727837,-73.973175
40.805866,-73.941628
40.738895,-74.001297
40.675865,-73.941429
40.723835,-73.990173
40.749741,-73.976479
40.607323,-73.988686
40.74361,-73.991058
40.672997,-73.98243
,
40.691135,-73.830818
40.691174,-73.830719
40.841732,-73.857178
40.61607,-73.9683
40.620068,-73.93161
40.634048,-74.107315
40.858597,-73.905693
40.751617,-73.868095
40.68647,-73.988197
40.68998,-73.970451
40.741314,-73.993607
40.798409,-73.951424
40.793919,-73.942589
40.791565,-73.965164
40.75304,-73.990845
40.812351,-73.95195
40.735779,-74.002617
40.640766,-74.01709
40.78138,-73.957458
40.853207,-73.898354
40.691135,-73.830818
40.819939,-73.954002
40.750423,-73.972137
40.810944,-73.952164
40.726913,-73.995079
40.582188,-73.965469
40.734398,-73.982971
40.640766,-74.01709
40.802116,-73.955917
40.753353,-73.993553
40.766708,-73.938316
40.734398,-73.982971
40.765968,-73.990524
40.748943,-74.006577
40.828793,-73.945724
40.644093,-74.003868
40.739105,-73.999626
40.725342,-73.993362
40.901337,-73.906807
40.688553,-73.961143
40.749004,-73.912781
40.738754,-73.999084
40.876957,-73.872742
40.864498,-73.924477
40.836536,-73.938972
40.841522,-73.892021
40.600658,-73.994576
40.677742,-73.988174
40.671112,-73.953438
40.750408,-73.860542
40.693459,-73.863602
40.838425,-73.942238
40.830303,-73.825401
40.644657,-73.985451
40.717278,-73.954506
40.674709,-73.895332
40.796288,-73.948425
40.8297,-73.898476
40.773808,-73.957954
40.708775,-74.007935
40.83596,-73.901993
40.82972,-73.898537
40.794979,-73.97332
40.84927,-73.907181
40.836346,-73.917458
40.810474,-73.946388
40.675026,-73.906441
40.818474,-73.952934
40.744762,-74.005226
40.749741,-73.976479
40.878712,-73.858437
40.708893,-73.963982
40.856777,-73.894478
40.685604,-73.799133
40.882481,-73.883759
40.882275,-73.883995
40.901337,-73.906807
40.647045,-73.959579
40.637524,-73.972366
40.691135,-73.830818
40.735435,-73.850426
40.735706,-73.84906
40.73597,-73.849197
40.765877,-73.957954
40.691135,-73.830818
40.731571,-74.00338
40.847984,-73.827835
40.692268,-73.814781
40.553368,-74.132881
40.815937,-73.95388
40.820328,-73.917198
40.720306,-73.990623
40.720394,-73.990578
40.779598,-73.983292
40.737259,-73.858002
40.742096,-73.974236
40.814396,-73.936981
40.818474,-73.94191
40.867664,-73.882301
40.822479,-73.86058
40.763607,-73.832115
40.738529,-73.977753
40.654667,-73.957115
40.682323,-73.877686
40.756802,-73.974045
40.687332,-73.972404
40.901337,-73.906807
40.608269,-73.980461
40.705418,-73.834572
40.607452,-73.743507
40.766991,-73.953247
40.739964,-73.990356
40.671978,-73.882339
40.853031,-73.914642
40.7155,-74.00959
40.685963,-73.970688
40.677776,-73.961403
40.761761,-73.825188
40.768314,-73.928658
40.675545,-73.778061
40.737976,-73.984131
40.807861,-73.966232
40.640518,-73.908501
40.685169,-73.785713
40.746155,-73.904442
40.758022,-73.990921
40.848053,-73.833023
40.6735,-73.946877
40.589279,-73.957207
40.671242,-73.877007
40.589279,-73.957207
40.675655,-73.981247
40.783962,-73.774773
40.630558,-73.987312
40.673016,-73.959229
40.572418,-73.991776
40.660088,-74.000641
40.765339,-73.907494
40.760887,-73.985992
40.835854,-73.836975
40.693699,-73.939331
40.705208,-73.9198
40.630558,-73.987312
40.705471,-74.009567
40.705639,-74.008774
40.710541,-74.006721
40.816353,-73.947357
40.717541,-73.999657
40.791553,-73.943886
40.791286,-73.943214
40.791847,-73.944077
40.792339,-73.943733
40.791229,-73.94252
40.791695,-73.942192
40.692459,-73.991943
40.638515,-74.034386
40.603878,-73.991371
40.623894,-74.003326
40.712399,-73.811928
40.668903,-73.953209
40.644558,-73.990784
40.76696,-73.9702
40.718922,-73.95948
40.701073,-73.958939
40.821609,-73.951294
40.685108,-73.907951
40.687668,-73.953011
40.725262,-74.008965
40.769547,-73.965508
40.792778,-73.966621
40.753353,-73.993553
40.658585,-73.945587
40.740368,-73.985207
40.685558,-73.96785
40.694195,-73.938469
40.701923,-73.924232
40.591957,-73.96553
40.745461,-73.910179
40.73531,-73.752724
40.737976,-73.984131
40.755013,-73.981628
40.697361,-73.983856
40.737385,-73.955666
40.630672,-74.030098
40.702354,-73.901764
40.782421,-73.977272
40.840187,-73.845093
40.706596,-73.93721
40.616245,-73.942596
40.626251,-74.004051
,
40.681385,-73.958138
40.68877,-73.791908
40.759312,-73.795898
40.578533,-73.837242
40.728123,-73.999641
40.817871,-73.944313
40.805389,-73.966278
40.806606,-73.948151
40.669601,-73.847923
40.751308,-73.944237
40.781605,-73.976151
40.733795,-73.981903
40.764118,-73.975945
40.761147,-73.98465
40.708099,-74.013168
40.728123,-73.999641
40.669071,-73.847549
40.778183,-73.94706
40.788467,-73.943611
40.773857,-73.983185
40.773857,-73.983185
40.839676,-73.91449
40.730564,-73.827278
40.760265,-73.772751
40.808659,-73.913185
40.677864,-73.9077
40.687038,-73.914314
40.685787,-73.956261
40.712002,-74.008652
40.709396,-74.009575
40.709431,-74.009628
40.858776,-73.866272
40.770973,-73.907738
40.7939,-73.974609
40.689449,-73.997643
40.690575,-73.997398
40.675312,-73.933044
40.689346,-73.997231
40.672611,-73.774216
40.639343,-74.030045
40.845856,-73.9422
40.575024,-73.9925
40.778755,-73.975372
40.619511,-74.03302
40.863014,-73.904312
40.865669,-73.842804
40.691051,-73.972214
40.583172,-73.960464
40.776176,-73.977448
40.706604,-73.937103
40.650787,-74.013306
40.70644,-73.802063
40.63509,-74.13604
40.663181,-73.88958
40.754391,-73.993362
40.790543,-73.97715
40.808907,-73.96524
40.802315,-73.968468
40.687492,-73.964012
40.627125,-74.033859
40.630672,-74.030098
40.632801,-74.022461
40.632645,-74.022125
40.636932,-74.028236
40.630455,-74.030815
40.63509,-74.13604
40.807545,-73.947617
40.673336,-73.962502
40.712433,-73.792435
40.539738,-74.17704
40.627708,-74.026642
40.61705,-74.031967
40.619728,-74.036705
40.67725,-74.01329
40.76495,-73.977142
40.821609,-73.951294
40.85685,-73.933182
40.787952,-73.970695
40.79562,-73.972557
40.848335,-73.932999
40.723515,-74.000122
40.841057,-73.940254
40.747223,-73.978195
40.709347,-74.007767
40.73737,-74.000137
40.746696,-73.975769
40.825138,-73.951942
40.801586,-73.965782
40.843204,-73.866341
40.683979,-73.867134
40.745884,-73.897804
40.708717,-74.011642
40.741043,-73.998734
40.704739,-73.883827
40.83379,-73.94368
40.676498,-73.984367
40.831692,-73.926613
40.782928,-73.984276
40.759212,-73.974297
40.647045,-73.959579
40.70644,-73.802063
40.774651,-73.789124
40.724262,-73.990311
40.789249,-73.972176
40.768948,-73.956055
40.811806,-73.959999
40.717632,-73.999825
40.710327,-73.966286
40.60725,-73.75573
40.719837,-73.843224
40.775948,-73.954674
40.692039,-73.943588
40.680008,-73.914757
40.573944,-74.089287
40.789684,-73.942795
40.738815,-73.993042
40.761185,-73.972687
40.768818,-73.950882
40.652786,-73.973289
40.651295,-73.92189
40.587467,-73.802391
40.587467,-73.802391
40.623524,-74.094322
40.756634,-73.979912
40.836819,-73.926254
40.670139,-73.936874
40.709148,-73.830322
40.691631,-73.928047
40.632668,-74.022331
40.714298,-73.97908
40.753593,-73.991425
40.739716,-73.985939
40.75444,-73.979675
40.708229,-74.010521
40.783962,-73.97081
40.720642,-73.988304
40.689625,-73.951576
40.77755,-73.978394
40.727695,-73.980522
40.709656,-74.009262
40.771996,-73.949127
40.764416,-73.966217
40.76527,-73.978676
40.750946,-74.006454
40.858913,-73.900482
40.859104,-73.903069
40.695221,-73.996651
40.724079,-73.847221
40.753063,-73.887283
40.680725,-73.826447
40.738213,-73.997131
40.79137,-73.945221
40.676201,-74.002327
40.614197,-73.99781
40.697002,-73.914429
40.756313,-73.979286
40.783863,-73.946922
40.770828,-73.966652
40.733349,-73.991959
40.761978,-73.957222
40.762608,-73.956757
40.761745,-73.957397
40.607288,-74.16684
40.745724,-73.982697
40.693348,-73.913185
40.673843,-73.867462
40.758308,-73.959465
40.722084,-74.011108
40.737415,-73.994293
40.763088,-73.963005
40.780602,-73.977806
40.791992,-73.952217
40.75349,-73.979805
40.772327,-73.947075
40.771606,-73.948326
40.750046,-73.980011
40.686672,-73.922272
40.690117,-73.944717
40.71402,-73.779884
40.767494,-73.995163
40.834927,-73.849487
40.673958,-73.947639
40.751274,-74.001976
40.735886,-73.982803
40.787025,-73.972778
40.790333,-73.940926
40.790592,-73.941612
40.790215,-73.940117
40.79121,-73.940643
40.790947,-73.97139
40.704929,-73.926552
40.704754,-73.926918
40.694717,-73.922516
40.638561,-73.935059
40.773136,-73.923195
40.782013,-73.954094
40.733189,-73.995285
40.742561,-73.994614
40.757221,-73.961143
40.753605,-73.978096
40.794743,-73.971252
40.783222,-73.953117
40.777229,-73.958908
40.776592,-73.985992
40.75172,-73.983955
40.756729,-73.979324
40.750824,-73.989113
40.754234,-73.993721
40.887016,-73.903503
40.706165,-73.964684
40.706131,-73.964737
40.69257,-73.98497
40.653442,-73.955795
40.692406,-73.98597
40.752228,-73.820213
40.595455,-73.786659
40.597359,-73.783554
40.597279,-73.785088
40.595512,-73.785477
40.787617,-73.974174
40.731689,-73.990631
40.744442,-73.98999
40.883213,-73.918938
40.677025,-73.991562
40.800694,-73.95388
40.5849,-73.986107
40.737686,-73.99292
40.782352,-73.977097
40.750008,-74.004295
40.757458,-73.983803
40.719498,-74.009018
40.783665,-73.946335
40.847313,-73.932526
40.74464,-73.974831
40.76635,-73.963829
40.754642,-73.990852
40.857658,-73.929504
40.780891,-73.954254
40.815342,-73.918617
40.689537,-73.782715
40.740204,-73.924316
40.619034,-74.068718
40.801472,-73.957932
40.694759,-73.922478
40.704739,-73.883827
40.749767,-74.003746
40.863319,-73.921234
40.750984,-73.981812
40.754147,-73.99086
40.857567,-73.928207
40.782799,-73.978188
40.759453,-73.974129
40.811741,-73.95787
40.887016,-73.903503
40.689533,-73.955833
40.603054,-73.749123
40.765305,-73.905434
40.836819,-73.926254
40.678997,-73.92086
40.679001,-73.920784
40.824188,-73.953545
40.588615,-73.81073
40.773643,-73.979225
40.76495,-73.967865
40.749905,-73.979721
40.796864,-73.973534
40.788555,-73.978584
40.750214,-73.981522
40.727177,-74.008232
40.804451,-73.911194
40.682098,-73.979538
40.742798,-73.882057
40.81012,-73.946465
40.789742,-73.979187
40.782494,-73.957275
40.74411,-73.990326
40.754494,-73.994339
40.703156,-74.011917
40.772869,-73.948868
40.836254,-73.862503
40.836617,-73.862572
40.684063,-73.991409
40.635796,-73.960739
40.600677,-73.933411
40.690308,-73.868629
40.680244,-73.989883
40.715977,-73.834648
40.733574,-73.815285
40.707153,-74.011787
40.76495,-73.967865
40.75428,-73.997757
40.777737,-73.977905
40.76926,-73.988136
40.671806,-73.971283
40.578701,-73.978851
40.57909,-73.97718
40.577309,-73.978882
40.680229,-73.990112
40.750984,-73.981812
40.740669,-73.984871
40.771912,-73.980904
40.771824,-73.980705
40.786076,-73.977745
40.772682,-73.966476
40.745281,-73.981621
40.788555,-73.978584
40.750214,-73.981522
40.796864,-73.973534
40.749905,-73.979721
40.800278,-73.96991
40.711182,-74.007774
40.831032,-73.948181
40.723949,-74.003075
40.727177,-74.008232
40.873497,-73.899246
40.816517,-73.920403
40.677147,-73.946762
40.69566,-73.929779
40.729519,-73.992928
40.744827,-73.994766
40.901337,-73.906807
40.576504,-73.977341
40.585964,-73.810287
40.698196,-73.932465
40.63142,-73.971169
40.756706,-73.980019
40.646912,-73.944855
40.645546,-73.99942
40.718922,-73.95948
40.76918,-73.832787
40.754745,-73.878113
40.822483,-73.955307
40.656513,-73.941818
40.680008,-73.914757
40.663181,-73.937225
40.741837,-73.883606
40.718494,-73.792725
40.773575,-73.913216
40.703228,-73.928139
40.68251,-73.926163
40.683285,-73.993584
40.685852,-73.997223
40.659447,-73.920738
40.757637,-73.967857
40.855263,-73.929825
40.829796,-73.870399
40.858074,-73.870049
40.744919,-73.923363
40.862156,-73.822556
40.752007,-73.992264
40.736324,-73.858482
40.81337,-73.942581
40.84388,-73.844627
40.692375,-73.91555
40.618587,-74.032074
40.750317,-73.851669
40.745811,-73.949913
40.598549,-74.005226
40.639343,-74.030045
40.70644,-73.802063
40.689011,-73.957466
40.885113,-73.902672
40.685131,-73.944038
40.841984,-73.93576
40.703255,-73.886009
40.834644,-73.916466
40.687359,-73.945541
40.764862,-73.813103
40.748566,-73.70137
40.762646,-73.966682
40.850868,-73.848717
40.813168,-73.886833
40.706161,-73.788788
40.750992,-73.982269
40.863926,-73.896584
40.704086,-73.826553
40.760151,-73.909447
40.713856,-73.958481
40.818447,-73.960487
40.834354,-73.925278
40.727074,-73.944069
40.76017,-73.929367
40.657146,-73.91803
40.723911,-73.989166
40.762592,-73.966347
40.819061,-73.940475
40.71133,-73.91835
40.715256,-73.961891
40.78986,-73.979485
40.887669,-73.831963
40.751537,-73.889847
40.738922,-73.896515
40.745209,-73.923302
40.76112,-73.915298
40.761898,-73.988617
40.743454,-73.991463
40.844841,-73.933685
40.761971,-73.988441
40.88678,-73.903954
40.88678,-73.903954
40.716812,-74.003532
40.754238,-73.989113
40.78986,-73.979485
40.79155,-73.94001
40.641396,-74.00071
40.847466,-73.939339
40.669304,-73.976685
40.806061,-73.943535
40.889462,-73.911827
40.730022,-74.002838
40.796333,-73.931656
40.571812,-73.861717
40.564754,-74.098671
40.761078,-73.970238
40.735329,-73.987083
40.79147,-73.97097
40.718018,-74.013824
40.723255,-74.003677
40.721626,-74.009232
40.601036,-73.964348
40.690269,-73.984985
40.777382,-73.960976
40.716618,-73.946236
40.705418,-73.834572
40.725151,-73.851166
40.716518,-73.834816
40.723911,-73.989166
40.647045,-73.959579
40.727837,-73.987244
40.845776,-73.892822
40.895416,-73.898239
40.834366,-73.924828
40.619129,-74.03949
40.755253,-73.832382
40.77198,-73.946365
40.62957,-74.111008
40.794979,-73.97332
40.795586,-73.970474
,
40.714085,-73.966728
40.689259,-73.848564
40.747166,-73.987984
40.638947,-73.882324
40.753075,-73.935158
40.703777,-74.010086
40.577217,-73.992767
40.866592,-73.866554
40.720619,-73.904381
40.88319,-73.903625
40.898937,-73.845604
40.832199,-73.879318
40.729965,-74.003029
40.840687,-73.782768
40.579136,-74.097908
40.725151,-73.97715
40.667576,-73.992989
40.654251,-73.737007
40.730022,-74.002838
40.701492,-73.929955
40.639046,-73.884186
40.640579,-74.117165
40.735336,-73.99855
40.681023,-73.958611
40.728989,-73.982101
40.838093,-73.945297
40.792713,-73.974525
40.798901,-73.963684
40.676506,-73.999382
40.657482,-73.916565
40.639198,-74.016861
40.687439,-73.993233
40.811409,-73.962143
40.82325,-73.943619
40.762241,-73.969322
40.727467,-73.978912
40.619583,-74.035965
40.76062,-73.957474
40.76062,-73.957474
40.814892,-73.96051
40.614098,-73.954559
40.723396,-74.010612
40.866352,-73.920738
40.611092,-73.981041
40.709087,-74.00647
40.652885,-73.931259
40.595436,-74.063889
40.579384,-73.836174
40.714359,-73.990883
40.689892,-73.866348
40.806767,-73.947655
40.738544,-74.000092
40.677441,-73.955894
40.588718,-73.925255
40.6119,-73.994019
40.674164,-73.944824
40.60323,-73.967171
40.673279,-73.987099
40.703072,-73.937187
40.662945,-73.934883
40.667046,-73.978783
40.591423,-74.072418
40.59515,-74.063141
40.592606,-74.064224
40.828781,-73.912849
40.687008,-73.948517
40.720219,-74.007797
40.754784,-73.981277
40.70406,-74.009666
40.793919,-73.942589
40.783291,-73.94838
40.720741,-73.837776
40.622917,-74.144012
40.770489,-73.95575
40.727962,-73.985611
40.712158,-73.958412
40.597805,-73.953911
40.79155,-73.94001
40.812416,-73.925362
40.813587,-73.924881
40.815105,-73.923805
40.814278,-73.921768
40.814053,-73.922958
40.812679,-73.924812
40.8255,-73.904419
40.825684,-73.902428
40.824478,-73.902924
40.823895,-73.903175
40.823231,-73.903366
40.824318,-73.904266
40.809002,-73.927429
40.809837,-73.927582
40.82198,-73.903801
40.561756,-73.910553
40.636967,-74.077309
40.794361,-73.946205
40.822704,-73.904861
40.821709,-73.904549
40.822536,-73.904205
,
40.846989,-73.923004
40.845879,-73.922729
40.846542,-73.922745
40.846756,-73.921494
40.856052,-73.838005
40.684361,-73.988297
40.700783,-73.984161
40.701027,-73.982399
40.762455,-73.978104
40.700172,-73.983452
40.700138,-73.982452
40.700813,-73.981674
40.659447,-73.920738
40.739124,-73.985313
40.745682,-73.977295
40.824841,-73.904633
40.674164,-73.944824
40.693611,-73.990845
40.757999,-73.990097
40.730644,-73.981514
40.700089,-73.980896
40.699341,-73.982483
40.699295,-73.980965
40.753716,-73.925812
40.789864,-73.9767
40.81517,-73.95961
40.82534,-73.86956
40.562756,-74.100815
40.825668,-73.87011
40.826252,-73.87072
40.825821,-73.869194
40.825558,-73.868576
40.82674,-73.870354
40.822243,-73.865486
40.821728,-73.864922
40.826096,-73.864677
40.825863,-73.866226
40.826756,-73.867249
40.826996,-73.865616
40.826756,-73.867249
40.82634,-73.865906
40.795174,-73.943893
40.81839,-73.949905
40.796589,-73.941559
40.798153,-73.94339
40.7967,-73.944168
40.797703,-73.943733
40.796455,-73.965294
40.796108,-73.966148
40.792515,-73.949959
40.907173,-73.896904
40.63562,-73.951035
40.74931,-73.902
40.791588,-73.949577
40.789318,-73.952194
40.791111,-73.950401
40.789005,-73.951454
40.718117,-73.979172
40.718822,-73.978828
40.716717,-73.978622
40.725208,-73.988441
40.756241,-73.992737
40.667236,-73.862961
40.663479,-73.905861
,
40.794979,-73.97332
40.795048,-73.973274
40.836365,-73.888626
40.576893,-74.005104
40.729698,-74.000473
40.748444,-73.987717
40.892094,-73.858856
40.808414,-73.939598
40.824093,-73.94413
40.77113,-73.96122
40.689102,-73.936035
40.591473,-73.967819
40.672832,-73.965416
40.689037,-73.997307
40.634869,-73.963493
40.571884,-73.861679
40.757805,-73.877937
40.84827,-73.911102
40.755466,-73.980217
40.634384,-73.950043
40.564754,-74.098671
40.587498,-73.966583
40.843098,-73.941551
40.650181,-74.013023
40.843819,-73.906105
40.694839,-73.848366
40.769829,-73.87822
40.796074,-73.948822
40.745117,-73.855553
40.827885,-73.918999
40.670006,-73.907684
40.63509,-74.13604
40.730022,-74.002838
40.854969,-73.893913
40.65852,-73.950676
40.667645,-73.954826
40.577011,-73.965645
40.633797,-73.994858
40.769207,-73.898842
40.837658,-73.929337
40.822781,-73.917793
,
,
40.837517,-73.903839
40.836159,-73.929825
40.837162,-73.928802
40.835548,-73.930267
40.833115,-73.906799
40.832726,-73.906387
40.822323,-73.919487
40.822075,-73.918907
40.821724,-73.917664
40.822582,-73.917168
40.82299,-73.918442
40.703045,-73.991409
40.737263,-73.920059
40.772072,-73.957558
40.787621,-73.953545
40.770744,-73.954315
40.742355,-73.9842
40.777447,-73.956223
40.735336,-73.99855
40.70718,-74.01368
40.633629,-73.939751
40.676254,-73.920052
40.70644,-73.802063
40.723274,-73.993729
40.850201,-73.942642
40.620892,-73.992531
40.661247,-73.959602
40.771606,-73.919823
40.633644,-74.10556
40.688965,-73.988426
40.684135,-73.915024
40.788498,-73.979584
40.673016,-73.959229
40.778698,-73.948387
40.836578,-73.937881
40.859741,-73.904022
40.672531,-73.936142
40.70644,-73.802063
40.727661,-73.818321
40.726696,-73.986534
40.725197,-74.003807
40.681583,-73.946915
40.866711,-73.919189
40.686943,-73.913139
40.612301,-74.065033
40.824558,-73.948593
40.762619,-73.958817
40.841621,-73.913139
40.818787,-73.907043
40.606052,-73.928909
40.710506,-73.794289
40.761276,-73.982613
40.803108,-73.965508
40.724442,-73.99704
40.851624,-73.903206
40.872631,-73.901657
40.665958,-73.921761
40.666496,-73.863701
40.69083,-73.943001
40.682728,-73.989044
40.667118,-73.908447
40.684147,-73.987747
40.689037,-73.997307
40.737206,-73.856979
40.586895,-74.102882
40.772018,-73.959351
40.854839,-73.913406
40.823566,-73.90522
40.875404,-73.912209
40.811604,-73.914795
40.823662,-73.903847
40.835129,-73.850861
40.825947,-73.880943
40.833466,-73.877197
40.81292,-73.915283
40.84457,-73.828995
40.806301,-73.919464
40.805473,-73.919128
40.666126,-73.908195
40.666763,-73.866463
40.666138,-73.908821
40.69392,-73.945801
40.586929,-74.101242
40.755138,-73.981339
40.820595,-73.863503
40.829941,-73.91272
40.821762,-73.822456
40.823635,-73.824074
40.823025,-73.826996
40.820923,-73.825188
40.835934,-73.885666
40.834797,-73.907066
40.81918,-73.823395
40.836525,-73.906693
40.836987,-73.905838
40.837826,-73.90593
